"","born","Died","sex","age_at_debut","ad_cat","mamed","delta"
"113013","1992-04-16",NA,"Female",20,"do_22","ano",0
"113014","1984-04-21",NA,"Male",28,"26+","ano",0
"113015","1989-07-23",NA,"Male",23,"ostatni","ne",0
"113016","1993-05-18",NA,"Female",19,"do_22","ne",0
"113017","1985-02-20",NA,"Female",27,"26+","ano",0
"113018","1988-07-01",NA,"Female",24,"ostatni","ano",0
"113019","1987-06-08",NA,"Female",25,"ostatni","ne",0
"113020","1988-03-11",NA,"Male",24,"ostatni","ne",0
"113021","1987-03-15",NA,"Male",25,"ostatni","ne",0
"113022","1988-07-08",NA,"Male",24,"ostatni","ano",0
"113025","1990-09-30",NA,"Female",22,"ostatni","ano",0
"113112","1985-06-27",NA,"Male",27,"26+","ne",0
"113200","1978-10-07",NA,"Male",34,"26+","ne",0
"113201","1994-04-20",NA,"Male",18,"do_22","ano",0
"113202","1990-04-16",NA,"Male",22,"ostatni","ano",0
"113203","1985-08-24",NA,"Male",27,"26+","ne",0
"113204","1989-08-26",NA,"Male",23,"ostatni","ano",0
"113260","1993-03-11",NA,"Male",19,"do_22","ano",0
"113261","1990-11-19",NA,"Male",22,"ostatni","ne",0
"113262","1986-07-20",NA,"Male",26,"ostatni","ne",0
"113263","1988-08-11",NA,"Male",24,"ostatni","ano",0
"113264","1989-12-12",NA,"Male",23,"ostatni","ne",0
"113265","1990-02-20",NA,"Female",22,"ostatni","ne",0
"113266","1978-08-22",NA,"Female",34,"26+","ne",0
"113267","1980-03-12",NA,"Female",32,"26+","ne",0
"113268","1983-01-30",NA,"Male",29,"26+","ne",0
"113269","1987-07-06",NA,"Male",25,"ostatni","ano",0
"113270","1989-05-01",NA,"Male",23,"ostatni","ano",0
"113271","1984-12-28",NA,"Male",28,"26+","ne",0
"113275","1986-03-14",NA,"Female",26,"ostatni","ne",0
"113276","1992-06-29",NA,"Female",20,"do_22","ano",0
"113277","1988-02-09",NA,"Female",24,"ostatni","ne",0
"113278","1985-07-13",NA,"Male",27,"26+","ne",0
"113279","1990-08-19",NA,"Female",22,"ostatni","ne",0
"113280","1988-05-01",NA,"Female",24,"ostatni","ne",0
"113281","1991-11-15",NA,"Female",21,"do_22","ano",0
"113282","1982-07-16",NA,"Female",30,"26+","ano",0
"113283","1989-07-01",NA,"Female",23,"ostatni","ne",0
"113284","1990-08-02",NA,"Female",22,"ostatni","ne",0
"113285","1990-03-06",NA,"Female",22,"ostatni","ne",0
"113297","1990-01-05",NA,"Male",22,"ostatni","ne",0
"113298","1992-03-21",NA,"Male",20,"do_22","ano",0
"113299","1988-01-22",NA,"Female",24,"ostatni","ne",0
"113364","1990-01-08",NA,"Male",22,"ostatni","ne",0
"113388","1988-02-11",NA,"Female",24,"ostatni","ne",0
"113389","1988-06-28",NA,"Male",24,"ostatni","ne",0
"114701","1990-03-30",NA,"Female",24,"ostatni","ne",0
"114702","1988-08-17",NA,"Female",26,"ostatni","ne",0
"114703","1995-03-13",NA,"Female",19,"do_22","ano",0
"114704","1992-07-13",NA,"Female",22,"ostatni","ne",0
"114705","1984-06-25",NA,"Male",30,"26+","ne",0
"114706","1988-07-14",NA,"Male",26,"ostatni","ne",0
"114707","1991-06-17",NA,"Male",23,"ostatni","ne",0
"114708","1985-01-11",NA,"Male",29,"26+","ne",0
"114709","1984-08-01",NA,"Female",30,"26+","ne",0
"114710","1986-02-12",NA,"Female",28,"26+","ne",0
"114711","1986-02-13",NA,"Female",28,"26+","ne",0
"114712","1987-06-26",NA,"Male",27,"26+","ne",0
"114713","1995-06-08",NA,"Male",19,"do_22","ne",0
"114714","1989-05-18",NA,"Male",25,"ostatni","ne",0
"114715","1988-05-12",NA,"Female",26,"ostatni","ano",0
"114716","1981-03-27",NA,"Male",33,"26+","ne",0
"114717","1983-11-06",NA,"Male",31,"26+","ne",0
"114718","1982-03-30",NA,"Male",32,"26+","ne",0
"114719","1989-11-21",NA,"Female",25,"ostatni","ne",0
"114720","1991-08-26",NA,"Female",23,"ostatni","ano",0
"114721","1988-01-25",NA,"Female",26,"ostatni","ne",0
"114722","1991-07-14",NA,"Male",23,"ostatni","ne",0
"114723","1984-06-27",NA,"Male",30,"26+","ne",0
"114724","1989-08-01",NA,"Male",25,"ostatni","ne",0
"114725","1975-08-18",NA,"Male",39,"26+","ne",0
"114726","1990-05-19",NA,"Male",24,"ostatni","ano",0
"114727","1991-03-04",NA,"Male",23,"ostatni","ne",0
"114728","1994-01-10",NA,"Female",20,"do_22","ano",0
"114729","1982-08-16",NA,"Female",32,"26+","ne",0
"114730","1997-06-07",NA,"Female",17,"do_22","ne",0
"114731","1993-02-17",NA,"Female",21,"do_22","ano",0
"114732","1985-07-18",NA,"Female",29,"26+","ne",0
"114733","1990-01-17",NA,"Female",24,"ostatni","ano",0
"114734","1996-04-12",NA,"Male",18,"do_22","ne",0
"114735","1995-03-27",NA,"Male",19,"do_22","ne",0
"114736","1991-06-05",NA,"Male",23,"ostatni","ne",0
"114737","1991-12-20",NA,"Male",23,"ostatni","ano",0
"114738","1994-08-28",NA,"Male",20,"do_22","ne",0
"114739","1994-03-14",NA,"Male",20,"do_22","ano",0
"114741","1983-03-09",NA,"Male",31,"26+","ne",0
"114742","1990-06-30",NA,"Male",24,"ostatni","ano",0
"114743","1995-12-02",NA,"Male",19,"do_22","ne",0
"114744","1990-08-20",NA,"Female",24,"ostatni","ano",0
"114745","1992-07-02",NA,"Female",22,"ostatni","ano",0
"114746","1998-05-18",NA,"Female",16,"do_22","ne",0
"114747","1995-08-17",NA,"Female",19,"do_22","ano",0
"114748","1994-07-20",NA,"Female",20,"do_22","ano",0
"114749","1991-05-16",NA,"Female",23,"ostatni","ano",0
"114750","1993-09-22",NA,"Female",21,"do_22","ne",0
"114751","1989-05-18",NA,"Male",25,"ostatni","ne",0
"114752","1994-12-15",NA,"Male",20,"do_22","ano",0
"114753","1991-04-25",NA,"Male",23,"ostatni","ano",0
"114754","1987-08-20",NA,"Male",27,"26+","ano",0
"114755","1991-03-27",NA,"Female",23,"ostatni","ano",0
"114756","1994-04-13",NA,"Female",20,"do_22","ano",0
"114757","1991-05-13",NA,"Female",23,"ostatni","ano",0
"114758","1992-10-30",NA,"Female",22,"ostatni","ano",0
"114759","1991-08-28",NA,"Female",23,"ostatni","ano",0
"114760","1993-05-27",NA,"Female",21,"do_22","ano",0
"114761","1990-12-27",NA,"Female",24,"ostatni","ano",0
"114762","1990-01-30",NA,"Female",24,"ostatni","ano",0
"114763","1994-04-23",NA,"Female",20,"do_22","ano",0
"114764","1990-01-10",NA,"Male",24,"ostatni","ne",0
"114765","1992-03-20",NA,"Male",22,"ostatni","ne",0
"114766","1991-12-05",NA,"Male",23,"ostatni","ne",0
"114767","1981-03-05",NA,"Male",33,"26+","ne",0
"114768","1989-06-13",NA,"Male",25,"ostatni","ne",0
"114769","1986-12-23",NA,"Male",28,"26+","ne",0
"114770","1988-11-20",NA,"Male",26,"ostatni","ne",0
"114771","1989-01-29",NA,"Male",25,"ostatni","ne",0
"114772","1990-06-18",NA,"Male",24,"ostatni","ne",0
"114773","1989-05-04",NA,"Male",25,"ostatni","ne",0
"114774","1986-08-31",NA,"Male",28,"26+","ne",0
"114775","1994-03-21",NA,"Female",20,"do_22","ne",0
"114776","1992-06-09",NA,"Female",22,"ostatni","ne",0
"114777","1994-09-06",NA,"Male",20,"do_22","ne",0
"114778","1985-12-11",NA,"Male",29,"26+","ne",0
"114779","1988-12-21",NA,"Male",26,"ostatni","ne",0
"114780","1995-06-15",NA,"Male",19,"do_22","ne",0
"114781","1986-06-27",NA,"Male",28,"26+","ne",0
"114782","1985-04-02",NA,"Male",29,"26+","ano",0
"114783","1981-05-29",NA,"Male",33,"26+","ne",0
"114784","1994-08-01",NA,"Female",20,"do_22","ne",0
"114785","1987-02-08",NA,"Female",27,"26+","ne",0
"114786","1984-11-27",NA,"Female",30,"26+","ne",0
"114787","1989-07-06",NA,"Male",25,"ostatni","ne",0
"114788","1990-09-13",NA,"Female",24,"ostatni","ano",0
"114789","1989-12-18",NA,"Female",25,"ostatni","ano",0
"114790","1992-12-02",NA,"Female",22,"ostatni","ne",0
"114791","1991-08-07",NA,"Female",23,"ostatni","ne",0
"114792","1994-05-18",NA,"Female",20,"do_22","ne",0
"114793","1997-03-03",NA,"Female",17,"do_22","ne",0
"114794","1988-06-22",NA,"Male",26,"ostatni","ne",0
"114795","1986-05-08",NA,"Male",28,"26+","ano",0
"114796","1987-04-22",NA,"Male",27,"26+","ne",0
"114797","1993-08-06",NA,"Male",21,"do_22","ne",0
"114798","1993-07-27",NA,"Male",21,"do_22","ano",0
"114799","1981-02-02",NA,"Male",33,"26+","ne",0
"114800","1992-10-23",NA,"Male",22,"ostatni","ne",0
"114801","1988-02-24",NA,"Female",26,"ostatni","ano",0
"114802","1987-08-14",NA,"Female",27,"26+","ne",0
"114803","1984-09-27",NA,"Female",30,"26+","ne",0
"114804","1990-07-19",NA,"Female",24,"ostatni","ne",0
"114805","1986-12-14",NA,"Male",28,"26+","ne",0
"114806","1996-06-13",NA,"Male",18,"do_22","ano",0
"114807","1986-02-07",NA,"Male",28,"26+","ano",0
"114808","1985-11-10",NA,"Male",29,"26+","ne",0
"114809","1989-02-16",NA,"Female",25,"ostatni","ne",0
"114810","1983-10-14",NA,"Female",35,"26+","ne",0
"114811","1983-10-14",NA,"Female",31,"26+","ne",0
"114812","1990-01-30",NA,"Male",24,"ostatni","ano",0
"114813","1986-12-29",NA,"Male",28,"26+","ano",0
"114856","1976-07-08",NA,"Female",20,"do_22","ano",0
"117491","1995-03-14",NA,"Female",21,"do_22","ne",0
"117492","1992-05-25",NA,"Female",24,"ostatni","ne",0
"117493","1994-05-08",NA,"Female",22,"ostatni","ne",0
"117494","1996-11-20",NA,"Female",20,"do_22","ne",0
"117495","1991-06-26",NA,"Female",25,"ostatni","ne",0
"117496","1993-06-08",NA,"Female",23,"ostatni","ano",0
"117497","1989-01-18",NA,"Female",27,"26+","ne",0
"117498","1987-09-08",NA,"Female",29,"26+","ne",0
"117499","1991-08-18",NA,"Female",25,"ostatni","ano",0
"117500","1991-06-20",NA,"Female",25,"ostatni","ne",0
"117501","1993-03-31",NA,"Female",23,"ostatni","ne",0
"117502","1992-11-20",NA,"Female",24,"ostatni","ne",0
"117503","1993-01-18",NA,"Female",23,"ostatni","ano",0
"117504","1994-03-15",NA,"Female",22,"ostatni","ano",0
"117505","1990-02-07",NA,"Female",26,"ostatni","ano",0
"117506","1993-06-08",NA,"Female",23,"ostatni","ne",0
"117507","1995-05-19",NA,"Female",21,"do_22","ne",0
"117508","1990-03-21",NA,"Female",26,"ostatni","ne",0
"117509","1992-04-22",NA,"Female",24,"ostatni","ano",0
"117510","1989-07-24",NA,"Female",27,"26+","ne",0
"117511","1989-06-29",NA,"Female",27,"26+","ne",0
"117512","1987-03-30",NA,"Female",29,"26+","ne",0
"117513","1986-09-29",NA,"Female",30,"26+","ne",0
"117514","1992-11-20",NA,"Female",24,"ostatni","ano",0
"117515","1988-10-24",NA,"Female",28,"26+","ne",0
"117516","1992-08-20",NA,"Female",24,"ostatni","ne",0
"117517","1995-06-14",NA,"Female",21,"do_22","ne",0
"117518","1996-03-05",NA,"Female",20,"do_22","ne",0
"117519","1988-07-07",NA,"Female",28,"26+","ano",0
"117520","1993-12-30",NA,"Female",23,"ostatni","ne",0
"117521","1992-01-28",NA,"Female",24,"ostatni","ne",0
"117522","1989-03-20",NA,"Female",27,"26+","ne",0
"117523","1994-05-17",NA,"Female",22,"ostatni","ano",0
"117524","1988-10-23",NA,"Female",28,"26+","ano",0
"117525","1992-05-04",NA,"Female",24,"ostatni","ano",0
"117526","1996-05-15",NA,"Female",20,"do_22","ano",0
"117527","1992-07-08",NA,"Female",24,"ostatni","ano",0
"117528","1993-02-08",NA,"Female",23,"ostatni","ne",0
"117529","1994-08-24",NA,"Female",22,"ostatni","ne",0
"117530","1999-08-07",NA,"Female",17,"do_22","ano",0
"117531","1993-05-06",NA,"Female",23,"ostatni","ano",0
"117532","1990-08-27",NA,"Female",26,"ostatni","ano",0
"117533","1998-01-18",NA,"Female",18,"do_22","ne",0
"117534","1989-02-18",NA,"Female",27,"26+","ne",0
"117535","1994-08-27",NA,"Female",22,"ostatni","ano",0
"117536","1990-10-18",NA,"Female",26,"ostatni","ano",0
"117537","1989-09-05",NA,"Female",27,"26+","ano",0
"117538","1994-09-02",NA,"Female",22,"ostatni","ne",0
"117539","1989-12-15",NA,"Female",27,"26+","ne",0
"117540","1985-03-19",NA,"Female",31,"26+","ne",0
"117541","1990-07-04",NA,"Female",26,"ostatni","ne",0
"117542","1986-03-27",NA,"Female",30,"26+","ne",0
"117543","1982-03-20",NA,"Female",34,"26+","ne",0
"117544","1989-06-15",NA,"Female",27,"26+","ne",0
"117545","1979-01-01",NA,"Female",37,"26+","ne",0
"117546","1997-01-01",NA,"Female",19,"do_22","ano",0
"117547","1987-07-21",NA,"Female",29,"26+","ne",0
"117548","1994-12-24",NA,"Female",22,"ostatni","ano",0
"117549","1995-11-03",NA,"Female",21,"do_22","ano",0
"117550","1985-11-14",NA,"Female",31,"26+","ne",0
"117551","1985-05-04",NA,"Female",31,"26+","ne",0
"117552","1991-05-06",NA,"Female",25,"ostatni","ne",0
"117553","1994-06-26",NA,"Female",22,"ostatni","ano",0
"117554","1995-05-09",NA,"Female",21,"do_22","ne",0
"117555","1992-01-10",NA,"Female",24,"ostatni","ne",0
"117556","1979-12-07",NA,"Female",37,"26+","ano",0
"117557","1987-10-12",NA,"Female",29,"26+","ano",0
"117558","1987-07-22",NA,"Female",29,"26+","ano",0
"117559","1987-06-06",NA,"Female",29,"26+","ne",0
"117560","1992-10-22",NA,"Female",24,"ostatni","ano",0
"117561","1985-12-04",NA,"Female",31,"26+","ano",0
"117562","1984-07-28",NA,"Female",32,"26+","ne",0
"117563","1987-08-13",NA,"Female",29,"26+","ne",0
"117564","1988-12-29",NA,"Female",24,"ostatni","ano",0
"117565","1994-05-26",NA,"Female",22,"ostatni","ano",0
"117566","1998-04-29",NA,"Female",18,"do_22","ne",0
"117567","1988-08-02",NA,"Female",24,"ostatni","ano",0
"117568","1993-02-26",NA,"Female",23,"ostatni","ne",0
"117569","1987-11-28",NA,"Female",29,"26+","ne",0
"117570","1985-03-29",NA,"Female",31,"26+","ne",0
"117571","1995-02-10",NA,"Female",21,"do_22","ne",0
"117572","1985-02-16",NA,"Female",31,"26+","ne",0
"117573","1994-11-07",NA,"Female",22,"ostatni","ne",0
"117574","1998-09-25",NA,"Female",18,"do_22","ne",0
"117575","1997-08-08",NA,"Female",19,"do_22","ne",0
"117576","2000-06-09",NA,"Female",16,"do_22","ano",0
"117577","1999-10-14",NA,"Female",17,"do_22","ne",0
"117578","1997-06-15",NA,"Female",19,"do_22","ano",0
"117579","1997-05-27",NA,"Female",19,"do_22","ne",0
"117580","1997-03-14",NA,"Female",19,"do_22","ne",0
"117581","1997-03-14",NA,"Female",19,"do_22","ano",0
"117582","1994-05-27",NA,"Female",22,"ostatni","ne",0
"117583","1990-01-26",NA,"Female",26,"ostatni","ne",0
"117584","1988-05-23",NA,"Female",24,"ostatni","ne",0
"117585","1988-05-23",NA,"Female",28,"26+","ne",0
"117586","1991-10-01",NA,"Female",25,"ostatni","ne",0
"117587","1990-04-30",NA,"Female",26,"ostatni","ne",0
"117588","1991-10-02",NA,"Female",25,"ostatni","ne",0
"117589","1990-03-11",NA,"Female",26,"ostatni","ne",0
"117590","1990-12-14",NA,"Female",26,"ostatni","ne",0
"117591","1993-11-22",NA,"Female",23,"ostatni","ne",0
"117592","1991-03-21",NA,"Female",25,"ostatni","ne",0
"117593","1991-07-12",NA,"Female",25,"ostatni","ne",0
"117594","1980-12-04",NA,"Female",36,"26+","ne",0
"117595","1985-06-25",NA,"Female",31,"26+","ne",0
"117596","1986-07-05",NA,"Female",30,"26+","ne",0
"117597","1991-10-25",NA,"Female",25,"ostatni","ne",0
"117598","1986-11-07",NA,"Female",30,"26+","ne",0
"117599","1991-02-23",NA,"Female",25,"ostatni","ne",0
"117600","1992-02-05",NA,"Female",24,"ostatni","ne",0
"117601","1996-07-22",NA,"Female",20,"do_22","ne",0
"117602","1989-11-24",NA,"Female",27,"26+","ne",0
"117603","1985-05-27",NA,"Female",31,"26+","ne",0
"117604","1991-03-13",NA,"Female",25,"ostatni","ano",0
"117605","1986-08-02",NA,"Female",30,"26+","ano",0
"117606","1988-02-18",NA,"Female",28,"26+","ne",0
"117607","1988-06-10",NA,"Female",28,"26+","ano",0
"117608","1989-10-15",NA,"Female",27,"26+","ne",0
"117609","1988-02-21",NA,"Female",28,"26+","ne",0
"117610","1989-05-24",NA,"Female",27,"26+","ne",0
"117611","1983-11-08",NA,"Female",33,"26+","ne",0
"117612","1987-08-16",NA,"Female",29,"26+","ano",0
"117613","1987-08-16",NA,"Female",33,"26+","ano",0
"117614","1989-04-03",NA,"Female",27,"26+","ano",0
"117615","1988-08-03",NA,"Female",28,"26+","ano",0
"117616","1984-08-24",NA,"Female",32,"26+","ne",0
"117617","1990-12-08",NA,"Female",26,"ostatni","ano",0
"117618","1989-11-20",NA,"Female",27,"26+","ne",0
"117619","1990-02-05",NA,"Female",26,"ostatni","ne",0
"117620","1989-04-25",NA,"Female",27,"26+","ne",0
"117621","1992-06-15",NA,"Female",24,"ostatni","ne",0
"117622","1991-09-24",NA,"Female",25,"ostatni","ne",0
"117623","1995-09-18",NA,"Female",21,"do_22","ne",0
"117624","1995-12-22",NA,"Female",21,"do_22","ne",0
"117625","1996-10-17",NA,"Female",20,"do_22","ne",0
"117626","1993-05-11",NA,"Female",23,"ostatni","ne",0
"117627","1997-02-28",NA,"Female",19,"do_22","ano",0
"117628","1996-12-03",NA,"Female",20,"do_22","ano",0
"117629","1994-07-07",NA,"Female",22,"ostatni","ano",0
"117630","1997-02-28",NA,"Female",19,"do_22","ano",0
"117631","1991-04-16",NA,"Female",25,"ostatni","ano",0
"117632","1994-07-15",NA,"Female",22,"ostatni","ano",0
"117633","1995-04-19",NA,"Female",21,"do_22","ano",0
"117634","1997-02-10",NA,"Female",19,"do_22","ano",0
"117635","1993-04-05",NA,"Female",23,"ostatni","ano",0
"117636","1991-12-30",NA,"Female",25,"ostatni","ano",0
"117637","1992-03-13",NA,"Female",24,"ostatni","ne",0
"117638","1994-10-12",NA,"Female",22,"ostatni","ano",0
"117639","1996-08-02",NA,"Female",20,"do_22","ano",0
"117640","1996-12-02",NA,"Female",20,"do_22","ne",0
"117641","1985-03-23",NA,"Female",31,"26+","ano",0
"117642","1991-12-06",NA,"Female",25,"ostatni","ne",0
"117643","1995-02-17",NA,"Female",21,"do_22","ne",0
"117644","1993-03-20",NA,"Female",23,"ostatni","ne",0
"117645","1995-12-27",NA,"Female",21,"do_22","ano",0
"117646","1989-06-09",NA,"Female",27,"26+","ano",0
"117647","1988-01-13",NA,"Female",28,"26+","ne",0
"117648","1990-01-04",NA,"Female",26,"ostatni","ne",0
"117649","1988-04-05",NA,"Female",28,"26+","ano",0
"117650","1989-08-06",NA,"Female",27,"26+","ano",0
"117651","1993-02-02",NA,"Female",23,"ostatni","ano",0
"117652","1989-01-21",NA,"Female",27,"26+","ano",0
"117653","1989-10-20",NA,"Female",27,"26+","ano",0
"117654","1992-06-25",NA,"Female",24,"ostatni","ano",0
"117655","1989-11-30",NA,"Female",27,"26+","ano",0
"117656","1990-06-03",NA,"Female",26,"ostatni","ano",0
"117657","1999-03-02",NA,"Female",17,"do_22","ano",0
"117658","1994-09-12",NA,"Female",22,"ostatni","ano",0
"117659","1992-05-16",NA,"Female",24,"ostatni","ano",0
"117660","1993-03-05",NA,"Female",23,"ostatni","ano",0
"117661","1990-06-28",NA,"Female",26,"ostatni","ano",0
"117662","1998-06-16",NA,"Female",18,"do_22","ano",0
"117663","1997-03-29",NA,"Female",19,"do_22","ano",0
"117664","1993-12-10",NA,"Female",23,"ostatni","ano",0
"117665","1992-06-08",NA,"Female",24,"ostatni","ano",0
"117666","1993-12-11",NA,"Female",23,"ostatni","ne",0
"117667","1985-10-08",NA,"Female",31,"26+","ne",0
"117668","1991-01-15",NA,"Female",25,"ostatni","ano",0
"117669","1994-10-17",NA,"Female",22,"ostatni","ne",0
"117670","1991-09-19",NA,"Female",25,"ostatni","ano",0
"121088","1995-04-08",NA,"Male",21,"do_22","ano",0
"121089","1991-03-19",NA,"Male",25,"ostatni","ne",0
"121090","1991-01-25",NA,"Male",25,"ostatni","ne",0
"121091","1994-02-12",NA,"Male",22,"ostatni","ano",0
"121092","1988-12-15",NA,"Male",28,"26+","ne",0
"121093","1992-12-19",NA,"Male",24,"ostatni","ne",0
"121094","1993-12-30",NA,"Male",23,"ostatni","ne",0
"121095","1995-05-10",NA,"Male",21,"do_22","ne",0
"121096","1991-02-05",NA,"Male",25,"ostatni","ne",0
"121097","1989-11-23",NA,"Male",27,"26+","ne",0
"121098","1990-04-04",NA,"Male",26,"ostatni","ne",0
"121099","1996-03-06",NA,"Male",20,"do_22","ne",0
"121100","1995-02-26",NA,"Male",21,"do_22","ano",0
"121101","1991-01-31",NA,"Male",25,"ostatni","ne",0
"121102","1993-08-17",NA,"Male",23,"ostatni","ne",0
"121103","1991-05-14",NA,"Male",25,"ostatni","ano",0
"121104","1994-12-12",NA,"Male",22,"ostatni","ne",0
"121105","1989-03-15",NA,"Male",27,"26+","ano",0
"121106","1991-06-28",NA,"Male",25,"ostatni","ne",0
"121107","1989-11-22",NA,"Male",27,"26+","ne",0
"121108","1994-05-06",NA,"Male",22,"ostatni","ne",0
"121109","1988-09-09",NA,"Male",28,"26+","ne",0
"121110","1989-02-19",NA,"Male",27,"26+","ano",0
"121111","1990-01-15",NA,"Male",26,"ostatni","ne",0
"121112","1989-06-28",NA,"Male",27,"26+","ano",0
"121113","1990-12-27",NA,"Male",26,"ostatni","ano",0
"121114","1986-12-10",NA,"Male",30,"26+","ne",0
"121115","1991-05-30",NA,"Male",25,"ostatni","ne",0
"121116","1990-10-07",NA,"Male",26,"ostatni","ne",0
"121117","1985-04-24",NA,"Male",31,"26+","ne",0
"121118","1990-03-29",NA,"Male",26,"ostatni","ne",0
"121119","1990-10-27",NA,"Male",26,"ostatni","ano",0
"121120","1990-09-19",NA,"Male",26,"ostatni","ne",0
"121121","1991-03-29",NA,"Male",25,"ostatni","ne",0
"121122","1988-07-02",NA,"Male",28,"26+","ne",0
"121123","1994-12-06",NA,"Male",22,"ostatni","ne",0
"121124","1992-12-18",NA,"Male",24,"ostatni","ano",0
"121125","1991-12-31",NA,"Male",25,"ostatni","ne",0
"121126","1992-09-07",NA,"Male",24,"ostatni","ano",0
"121127","1989-02-22",NA,"Male",27,"26+","ne",0
"121128","1992-01-06",NA,"Male",24,"ostatni","ne",0
"121129","1995-07-10",NA,"Male",21,"do_22","ne",0
"121130","1993-02-23",NA,"Male",23,"ostatni","ne",0
"121131","1988-07-21",NA,"Male",28,"26+","ano",0
"121132","1990-08-13",NA,"Male",26,"ostatni","ano",0
"121133","1989-08-07",NA,"Male",27,"26+","ano",0
"121134","1990-03-04",NA,"Male",26,"ostatni","ano",0
"121135","1992-05-30",NA,"Male",24,"ostatni","ano",0
"121136","1989-09-14",NA,"Male",27,"26+","ano",0
